id,name,lon,lat
SN201900,KATTERJAKK A,18.1680555555556,68.4202777777778
SN262810,KARLSHAMN,14.8517,56.1813
SN15950,RV15 BREIDALEN,7.3928,62.0105
SN44660,STAVANGER - HUNDVÅG,5.7193,58.9987
SN7920,FINSTAD - NYHUS,11.0355,62.1083
SN99370,KIRKENES LUFTHAVN,29.8977,69.7255
SN27075,E18 GRELLAND,10.2078,59.511
SN257400,NORRKOPING,16.1469444444444,58.5827777777778
SN84710,NARVIK - STASJONSVN.,17.4667,68.45
SN30350,SKIEN - JØNNEVALL,9.5667,59.2695
SN91726,ARNØYA - LANGFJORDEN,20.56,70.0618
SN80610,MYKEN,12.486,66.7628
SN44552,TANANGER,5.6012,58.9319
SN99765,AKSELØYA,14.7578,77.6873
SN72580,NAMSOS LUFTHAVN,11.5705,64.4708
SN91080,YTRE HOLMEBUKT,19.713,69.5
SN17251,MOSS BRANNSTASJON,10.6835,59.4425
SN84701,NARVIK SENTRUM,17.4212,68.4372
SN1628000,PONZA,12.9569444444444,40.9119444444444
SN30242,FV301 BERG KIRKE,9.9232,58.9928
SN77425,MAJAVATN V,13.3667,65.1662
SN91502,NORDNESFJELLET - JETTANII,20.4108,69.5543
SN51990,MYRKDALEN-VETLEBOTN,6.4733,60.8655
SN88200,SENJA - LAUKHELLA,17.9014,69.2349
SN8970,EINUNNA KRAFTVERK,10.3418,62.2317
SN17780,BLEKSLITJERN,10.6308,59.8095
SN4825,FV170 KOMPVEIEN,11.3015,59.942
SN56960,HAUKEDAL,6.3758,61.4202
SN45530,LIARVATN,6.1212,59.0512
SN11500,ØSTRE TOTEN - APELSVOLL,10.8695,60.7002
SN30000,LARVIK,10.0667,59.0572
SN645100,BRUSSELS NATIONAL (AIRPORT),4.52722222222222,50.8963888888889
SN42650,FLEKKEFJORD,6.6498,58.28415
SN73630,E6 FJERDINGEN,12.6053,64.6237
SN256700,LANDSORT,17.8719444444444,58.7436111111111
SN80000,FV810 BUSTNESLIA,13.9015,66.2788
SN288900,SUOMUSSALMI PESIO,28.7466666666667,64.9313888888889
SN2686300,MOGILEV,30.0961111111111,53.9555555555556
SN30278,SKIEN - KLYVE,9.6177,59.1465
SN1702200,ZONGULDAK,31.7780555555556,41.4491666666667
SN263100,LUND,13.229,55.693
SN11440,FV33 FEIRING,11.147,60.5878
SN64320,KRISTIANSUND ELVERK,7.7303,63.1258
SN98978,REINHAUGEN,28.9648,70.3357
SN1233000,POZNAN-LAWICA,16.8347222222,52.4166666667
SN38140,LANDVIK,8.5225,58.34
SN395300,VALENTIA OBSERVATORY,-10.2432,51.93805
SN50351,SAMNANGER II,5.8938,60.464
SN15262,JUVFLYE - MIMISBRUNNR KLIMAPARK,8.3685,61.674
SN17810,NESODDEN - TANGENÅSEN,10.6622,59.8553
SN250010,ED D,11.7723,58.9102
SN58165,E39 KLAKEGG,6.5288,61.6093
SN1447400,DUBROVNIK/CILIPI,18.27,42.5627777777778
SN50360,FV7 GULLBOTN,5.6502,60.3982
SN3339300,Lviv,23.965,49.8075
SN26450,FV211 HAGLEBU,9.186,60.3667
SN17550,E6 SONSVEIEN,10.7252,59.5177
SN746000,CLERMONT-FERRAND,3.14944444444444,45.7869444444444
SN1178200,OSTRAVA/MOSNOV,18.1127777777778,49.6919444444444
SN231600,SARNA,13.1833333333333,61.7
SN259000,VISBY,18.35,57.6666666666667
SN86310,GIMSØY - OSAN,14.1777,68.327
SN50539,BERGEN - FLORIDA UIB,5.332,60.3837
SN69380,MERÅKER - VARDETUN,11.7277,63.4115
SN39450,RV9 DALEHEFTE,7.8125,58.3085
SN60875,BRUSDALEN,6.4797,62.4848
SN800100,LA CORUNA,-8.42138888888889,43.3658333333333
SN15890,GROTLI III,7.6637,62.0162
SN1401500,LJUBLJANA/BEZIGRAD,14.5122222222222,46.0655555555556
SN4460,HAKADAL JERNBANESTASJON,10.829,60.1173
SN66150,ORKDAL - THAMSHAMN,9.8495,63.3153
SN180,TRYSIL VEGSTASJON,12.2718,61.2943
SN298700,PORVOO KALLBADAGRUND,25.5986111111111,59.9852777777778
SN78370,BJERKA - VALLA,13.8067,66.1415
SN91020,BREIVIKEIDET,19.5103,69.6367
SN61090,TRESFJORDEN,7.1307,62.5247
SN99902,NY-ÅLESUND - RABBEN FLYPLASS,11.8837,78.9273
SN92895,E6 LANGFJORDBOTN,22.2573,70.0398
SN226100,LYCKSELE,18.7169444444444,64.5494444444444
SN20932,VESTFJORDEN,15.4733,68.2252
SN31250,STRENGEN,8.3755,59.9958
SN99938,KVITØYA,31.4585,80.1035
SN58560,STRYN,6.7183,61.9037
SN18420,OSLO - DISEN,10.7903,59.946
SN11790,FV33 VARDALSÅSEN,10.3998,60.791
SN39100,OKSØY FYR,8.0532,58.0732
SN2640600,LIEPAJA,21.0205555555556,56.4752777777778
SN90760,FAKKEN,20.11451,70.10426
SN4110,LØRENSKOG - HANEBORG,10.9762,59.946
SN226190,RUSKSELE D,18.8886,64.8166
SN18160,NORDSTRAND,10.7912,59.873
SN55770,NJØS,6.8608,61.1792
SN3334500,Kyiv,30.5355555555556,50.3916666666667
SN76450,VEGA - VALLSJØ,11.8562,65.7017
SN30810,TINNOSDAMMEN,9.0245,59.7238
SN68420,AUNET,11.5669,63.0556
SN1257000,KIELCE-SUKOW,20.6922222222222,50.8102777777778
SN80200,LURØY,13.1848,66.3892
SN741200,COGNAC,-0.315833333333333,45.665
SN33430,E134 GRØNLIHEIA,8.1075,59.5315
SN99884,KLAUVA,18.2248,78.3002
SN54110,LÆRDAL IV,7.5025,61.1033
SN81420,FV813 BEIARFJELLET,14.8982,67.0042
SN19461,BRUNKOLLEN,10.5472,59.9682
SN87315,RV85 LANGVASSBUKT,15.7593,68.6178
SN66760,OPPDAL - MAURHAUGEN,9.8203,62.6597
SN46430,RØLDALSFJELLET,6.733,59.8315
SN39800,RV9 LONGERAK,7.8482,58.7467
SN212400,ARJEPLOG,17.8397222222222,66.0513888888889
SN19470,MUREN,10.5357,59.9603
SN98090,BERLEVÅG LUFTHAVN,29.0348,70.8708
SN47498,ETNE II,5.9538,59.6625
SN330200,VALLEY,-4.53638888888889,53.2525
SN225490,YTTERRISSJÖ D,17.777,64.0302
SN659000,LUXEMBOURG/LUXEMBOURG,6.21666666666667,49.6166666666667
SN1520000,ARAD,21.3536111111111,46.1336111111111
SN66850,KVIKNE I ØSTERDAL,10.271,62.5962
SN90491,TROMSØ LH - STORKJØLEN,18.7875,69.7333
SN5680,RV2 FØTTASKJÆRET,12.0435,60.3718
SN61790,FV64 ISFJORDEN,7.783,62.571
SN93900,SIHCCAJAVRI,23.5387,68.7553
SN293900,ILOMANTSI MEKRIJARVI,30.9752777777778,62.7697222222222
SN58910,RV15 MARKANE,6.5835,61.912
SN76961,SLEIPNER B,1.7178,58.4178
SN47480,E134 VATS,5.7025,59.5698
SN12050,E6 VIKSELV,11.2997,60.6215
SN82210,RV80 BERTNES,14.5932,67.2878
SN33950,HAUKELISETER TESTFELT,7.2143,59.8118
SN91460,E8 GARDEBORGBAKKEN,20.7503,69.1818
SN27320,E18 HEM NORD,10.3825,59.3535
SN19945,LIER - SJÅSTAD,10.2177,59.8628
SN267900,HOBURG A,18.1505555555556,56.9211111111111
SN27015,DRAMMEN - JARLSBERGVEIEN,10.1458,59.7192
SN5330,FV24 STORSJØEN,11.5898,60.3582
SN42940,SIRDAL - SINNES,6.9097,58.923
SN91675,E6 DJUPVIK,20.506,69.7537
SN228280,KALVTRÄSK D,19.8082,64.6703
SN7950,RENA FLYPLASS,11.3747,61.1847
SN1230,HALDEN,11.388,59.1223
SN57340,JØLSTER - KVAMSFJELLET,6.096,61.4573
SN225400,ASELE,17.3188888888889,64.1661111111111
SN764500,NIMES-COURBESSAC,4.40638888888889,43.8569444444444
SN1165900,PRIBYSLAV,15.7625,49.5827777777778
SN91729,ARNØYA - TROLLTINDEN,20.431,70.075
SN9870,BLANKTJERNMOEN I KVIKNE,10.428,62.4343
SN26970,FV319 SAGBUKTA,10.3802,59.6625
SN232150,ULVSJÖ,14.1847,61.6022
SN85640,E10 KÅKERN BRU,13.1803,68.0185
SN1011300,NORDERNEY,7.15194444444444,53.7122222222222
SN76937,TROLL C,3.6097,60.8858
SN1636000,S. MARIA DI LEUCA,18.3422222222222,39.8113888888889
SN27870,FV40 RIENLIA,9.9268,59.2737
SN2240800,KALEVALA,31.15,65.2166666666667
SN18315,OSLO - SOFIENBERG,10.7623,59.919
SN20926,HJELMSØYBANKEN,20.15,72.49
SN77350,RV76 TOSENFJELLET,13.1427,65.3125
SN69661,E39 KVIVSVEIEN,6.4187,62.0385
SN32060,GVARV - NES,9.2128,59.3822
SN62295,MOLDE - HINDALSRØRA,7.2088,62.756
SN2200400,NIKELʼ,30.2088888889,69.4102777778
SN50865,GULLFJELLET,5.542,60.3828
SN820200,SALAMANCA/MATACAN,-5.49833333333333,40.9594444444444
SN34680,FV38 BOSTRAK,8.887,59.1062
SN207280,VITTANGI,21.6335,67.6943
SN43490,E39 UALAND,6.3257,58.5337
SN84070,BJØRKÅSEN,16.7883,68.3302
SN19930,GLITRE,10.0563,59.86835
SN240700,MALUNG A,13.7072222222222,60.6763888888889
SN68010,TRONDHEIM - HØVRINGEN,10.3364,63.4465
SN64242,RV70 RENSVIK,7.7978,63.0857
SN88690,HEKKINGEN FYR,17.8312,69.6005
SN49860,RV7 DYRANUT,7.4945,60.3693
SN751000,BORDEAUX MERIGNAC,-0.691388888888889,44.8305555555556
SN99340,ØVRE NEIDEN,29.1533,69.679
SN236600,SUNDSVALL HARNOSAND (2366-0),17.4494444444444,62.5227777777778
SN82410,HELLIGVÆR II,13.8958,67.4048
SN70980,E6 KVAM,11.7635,64.1492
SN83280,FV835 ENGELØYBRUA,15.1827,67.9028
SN76928,HEIDRUN,7.3156,65.32285
SN6840,RV3 RENA,11.3633,61.1215
SN1512000,CLUJ-NAPOCA,23.5713888888889,46.7777777777778
SN210,TRYSIL - NORDRE KANKEN,12.1887,61.3188
SN62950,E39 GJEMNESSUNDBRUA,7.7793,62.9712
SN56320,LAVIK,5.5413,61.1124
SN88430,FV7862 KAPERSKARET,17.2905,69.2972
SN65130,TUSTNA,8.0403,63.2058
SN1225000,TORUN,18.5952777777778,53.0422222222222
SN69625,E6 ÅSEN,11.0718,63.622
SN396200,SHANNON AIRPORT,-8.91666666666667,52.7
SN90305,E8 LAVANGSDALEN,19.2608,69.4338
SN6580,RV2 SORMA,11.7625,60.7525
SN44190,TIME - LYE,5.7262,58.7345
SN33890,VÅGSLI,7.3653,59.7662
SN64870,TÅGDALEN,9.0878,63.0493
SN264870,TINGSRYD-DEGERHAGA,14.9019,56.5376
SN212600,GUNNARN,17.6994444444444,65.0094444444444
SN41005,E39 SUVATNET,7.6202,58.086
SN120,FV569 FLERMOBERGET,12.6982,61.2177
SN98640,FINNESVATNET,30.368,70.2467
SN22200,E16 HALLINGBY,10.1863,60.2733
SN98550,VARDØ RADIO,31.0962,70.3707
SN222200,GADDEDE,14.1666666666667,64.5
SN2642200,RIGA LU,24.1161111111111,56.9505555555556
SN24820,RV7 NESBYEN,9.1548,60.5325
SN93140,ALTA LUFTHAVN,23.3582,69.9775
SN10070,FV30 OSMOEN,11.1723,62.5003
SN94235,RV94 SKJÅHOLMEN,23.7303,70.5458
SN20540,GRAN,10.5592,60.3558
SN76964,NJORD A,7.2015,64.271
SN263300,"LUND, SOL",13.2122222222222,55.7138888888889
SN290700,KALAJOKI ULKOKALLA,23.4463888888889,64.3308333333333
SN92880,ØKSFJORD - PARKVEIEN,22.3488,70.2396
SN2830,FV115 HEMNES,11.4178,59.7267
SN1014700,HAMBURG-FUHLSBUETTEL,9.98805555555555,53.6330555555556
SN86600,STOKMARKNES LH - SKAGEN,15.0293,68.58
SN15480,SKJÅK II,8.4672,61.8777
SN286600,PUDASJARVI AIRFIELD,26.9630555555556,65.4138888888889
SN18405,OSLO - SANDAKER,10.7727,59.9398
SN44567,E39 FINNESTAD,5.6545,58.9908
SN46460,RØLDAL KRAFTVERK,6.818,59.8222
SN17005,ONSØY - ØYENKILEN,10.8487,59.1735
SN211030,AVASJÖ-BORGAFJÄLL D,15.0918,64.8366
SN67140,SKJETLEIN,10.2973,63.3403
SN59110,KRÅKENES,4.9865,62.034
SN20280,HØNEFOSS - HVERVEN,10.2662,60.1403
SN52390,E39 OSTEREIDET,5.4722,60.626
SN1662700,ALEXANDROUPOLI (AIRPORT),25.9469444444444,40.8572222222222
SN99600,FARKOLLEN,28.9937,69.8043
SN218800,RODKALLEN,22.3755555555556,65.3130555555556
SN17400,FV120 RØDSUND,10.79,59.4765
SN44800,SVILAND,5.9202,58.8185
SN12600,VEA,10.67905,60.95295
SN20361,E16 EGGEMOEN,10.3113,60.2052
SN224515,HÖGLAND D,15.8792,64.5812
SN18970,OSLO - LYSAKER,10.6348,59.9185
SN71850,HALTEN FYR,9.4052,64.1727
SN265220,KRISTIANSTAD,14.2896,56.0133
SN18701,OSLO - BLINDERN PLU,10.7202,59.9423
SN53700,AURLAND,7.201,60.9027
SN72200,FV17 RØDHAMMER,11.2813,64.3398
SN50506,E39 FJØSANGERVEIEN,5.3383,60.353
SN38735,RV41 HYNNEKLEIV,8.4042,58.6042
SN226130,GRANÖ D,19.3127,64.2517
SN18450,MARIDALSOSET,10.7894,59.9719
SN1671600,ATHINAI HELLINIKON,23.7416666666667,37.8897222222222
SN17050,RÅDE - TOMB,10.8145,59.3188
SN57630,RV5 SVARTHUMLE,5.6658,61.5647
SN249600,SVENSKA HOGARNA,19.5058333333333,59.4444444444444
SN19670,ASKER - NESBRU,10.4966,59.86635
SN226300,FREDRIKA,18.3655555555556,64.0755555555556
SN1293500,SIOFOK,18.040833,46.910833
SN71805,FV715 MOMYR,10.5248,64.0972
SN4920,ÅRNES,11.3933,60.1268
SN23420,FAGERNES,9.224,60.9785
SN61030,PV98851 SKJELTENE,6.2653,62.5873
SN99869,ADVENTDALEN - LOESS TERRACE,15.8293,78.2017
SN1649000,LAMPEDUSA,12.6183333333333,35.4980555555556
SN287300,HAILUOTO MARJANIEMI,24.5611111111111,65.0397222222222
SN94800,REPVÅG,25.6161,70.7731
SN55970,FV55 KONGSNES,6.2087,61.1645
SN1534600,RAMNICU VALCEA,24.3627777777778,45.0888888888889
SN39040,KJEVIK,8.0767,58.2
SN99950,JAN MAYEN,-8.669,70.9394
SN2480,FV21 TANGEN,11.7178,59.8438
SN837300,IBIZA/ES CODOLA,1.38444444444444,38.8763888888889
SN828400,VALENCIA/AEROPUERTO,-0.474722222222222,39.485
SN1672300,SAMOS (AIRPORT),26.9161,37.6908
SN87120,ANDØYA - TROLLTINDEN,16.003,69.2413
SN20953,VALEMON,2.339,61.0407
SN60,LINNES,12.499,61.5581
SN98580,VARDØ LUFTHAVN,31.044,70.3545
SN78250,LEIRFJORD,12.9097,66.0668
SN395700,ROSSLARE,-6.33333333333333,52.25
SN73800,TUNNSJØ,13.6506,64.6837
SN12648,LILLEHAMMER - RÅDHUSET,10.4675,61.1145
SN210100,HEMAVAN,15.0827777777778,65.8061111111111
SN81650,SALTDAL - NORDNES,15.3155,66.9368
SN382700,"PLYMOUTH, MOUNT BATTEN",-4.12111111111111,50.355
SN75020,OTTERØY,11.28055,64.5228
SN834800,CIUDAD REAL,-3.92027777777778,38.9891666666667
SN66120,RV714 VÅVATNET,9.5685,63.3093
SN1668400,SKYROS (AIRPORT),24.4905555555556,38.9627777777778
SN9050,GRIMSE,9.9907,62.063
SN67340,E6 BUVATNET,10.0213,62.8613
SN85840,VÆRØY HELIPORT,12.7228,67.6527
SN223100,FOLLINGE,14.6080555555556,63.6772222222222
SN423100,MITTARFIK KANGERLUSSUAQ (SDR. STROEMFJORD LUFTHAVN),-50.7166666666667,67.0166666666667
SN37150,STORGAMA,8.6537,59.0523
SN99890,KAFFIØYRA,11.9263,78.6568
SN4950,FV175 FOLMO,11.494,60.1468
SN32350,ÅMOTSDAL,8.3768,59.6478
SN61060,REKDAL,6.7552,62.6512
SN47055,E39 EIKJE,5.489,59.2955
SN217690,KUSMARK D,20.8323,64.8846
SN26500,GEITHUS,9.9728,59.9202
SN37500,FOLDSÆ,8.1517,59.3242
SN246400,STOCKHOLM/BROMMA,17.8977777777778,59.3652777777778
SN249800,SVENSKA HOGARNA A,19.5022222222222,59.4422222222222
SN6170,RV2 HASLEMOSLETTA,11.9425,60.624
SN50150,HATLESTRAND,5.9032,60.045
SN213590,SORSELE,17.5225,65.5354
SN3290,RAKKESTAD,11.3905,59.3882
SN22840,REINLI,9.4905,60.8346
SN27272,TØNSBERG - EIK,10.4275,59.2937
SN26590,DRAMMEN - SLETTA,10.2312,59.7445
SN20301,HØNEFOSS - HØYBY,10.2478,60.1665
SN53990,FV50 VESTREDALEN,7.5748,60.7418
SN54645,E16 FILEFJELL V/SMEDDALEN,8.0413,61.1677
SN287500,OULU AIRPORT,25.3727777777778,64.9263888888889
SN47270,KARMØY - HYDRO,5.3135,59.3113
SN74670,E6 NAMSSKOGAN,13.3025,65.0627
SN1541000,DROBETA-TURNU SEVERIN,22.6261111111111,44.6263888888889
SN95350,BANAK,24.9793,70.06
SN12280,RV3 STABEKKEN,11.2853,60.8165
SN1230000,GORZOW WLKP,15.2772222222222,52.7411111111111
SN41860,KVINESHEI - SØRHELLE,6.9827,58.2435
SN300500,LERWICK,-1.185,60.1388888888889
SN51460,E16 EIDESMOEN,6.2048,60.6377
SN76931,TROLL A,3.7193,60.6435
SN76967,OSEBERG SØR,2.797,60.3902
SN20929,JOHAN SVERDRUP,2.5457,58.8353
SN1718400,AKHISAR,27.85,38.9166666666667
SN54600,MARISTOVA,8.0368593,61.1098838
SN82000,SETSÅ,15.4857,67.1658
SN55820,FJÆRLAND - BREMUSEET,6.7642,61.4233
SN96400,SLETTNES FYR,28.217,71.0888
SN296400,KUSTAVI ISOKARI,21.0266666666667,60.7222222222222
SN52940,E39 KRINGLA,5.4988,60.941
SN619000,BORNHOLMS LUFTHAVN,14.7494444444444,55.0677777777778
SN14550,PRESTSTULEN,9.0084,61.9225
SN13150,FÅVANG,10.1872,61.4582
SN76922,STATFJORD A,1.8522,61.2553
SN63940,E6 GRØNBAKKEN,9.5877,62.2767
SN76240,SØMNA - KVALØYFJELLET,11.9927,65.22
SN219700,HAPARANDA,24.1113888888889,65.8236111111111
SN19825,TOFTE - RULLETO,10.5813,59.5513
SN69960,BURAN,11.5436,63.7199
SN89985,SJUFJELLET,19.5442,69.1025
SN50500,FLESLAND,5.2265,60.2892
SN69655,FROSTA,10.6932,63.5652
SN97710,ISKORAS II,25.346,69.3003
SN27281,TØNSBERG - BARKÅKER,10.3957,59.3173
SN50850,FV580 HAUKELAND,5.4515,60.357
SN76330,BRØNNØYSUND LUFTHAVN,12.2182,65.4567
SN8135,RV3 EVENSTAD,11.083,61.4187
SN2260200,REBOLY,30.8166666666667,63.8333333333333
SN91528,GAMANJUNNI - 1100MOH,20.57,69.4805
SN606000,FLYVESTATION KARUP,9.11388888888889,56.2933333333333
SN69520,E14 TEVELDALEN,12.0385,63.3407
SN60620,GRØNNING,7.5135,62.3292
SN12980,LILLEHAMMER - BJØRNERUD,10.4548,61.1478
SN250590,LYSEKIL D,11.4321,58.2713
SN13760,FV51 VALDRESFLYE,8.8103,61.3892
SN3730,E18 SMÅLENENES BRU,11.095,59.5923
SN714900,ORLY,2.38444444444444,48.7166666666667
SN25630,GEILO - OLDEBRÅTEN,8.1948,60.53
SN14200,LEIRFLATEN,9.1542,61.7247
SN57830,FV614 LANGESI,5.4587,61.8325
SN89940,DIVIDALEN II,19.7017,68.7817
SN76958,ÅSGARD B,6.7912,65.1103
SN62980,GJEMNES - REINSFJELLET,7.925,62.93
SN99872,ADVENTDALEN - UPPER SNOWDRIFT,15.9453,78.1823
SN61580,E136 BRUSTUGLIA,8.1255,62.2943
SN43520,FV42 TVERRA,6.4867,58.6265
SN99540,NYRUD,29.244,69.147
SN55300,SKJOLDEN,7.606,61.4962
SN226590,SÖDERSEL D,18.1689,63.747
SN96310,MEHAMN LUFTHAVN,27.8298,71.033
SN92910,SOPNESBUKT,22.3243,70.0518
SN91510,MANNDALEN II,20.5398,69.5208
SN57480,BOTNEN I FØRDE,6.0586,61.5349
SN84880,KATTERAT,17.966,68.3995
SN3304100,GOMEL,30.96305,52.4019
SN9310,HJERKINN II,9.5423,62.2207
SN56520,HOVLANDSDAL,5.4342,61.232
SN1211500,USTKA,16.8541666666667,54.5883333333333
SN50231,EIKELANDSOSEN,5.7436545,60.2500911
SN88630,FJORDGÅRD,17.6275,69.5097
SN263500,MALMO,13.0736111111111,55.5713888888889
SN11060,FV181 FINSBRÅTAN,11.3588,60.3712
SN49800,FET I EIDFJORD,7.2798,60.4085
SN243170,STÄLLDALEN,14.891,59.9391
SN3030,FREDRIKSTAD,10.9632,59.2307
SN30340,SKIEN - PETERSBORG,9.5908,59.2317
SN27460,NØTTERØY - BORGHEIM,10.4103,59.2173
SN84970,EVENES LUFTHAVN,16.6833,68.4912
SN217430,HARADS D,20.968,66.0805
SN9400,RV3 BERGERØNNINGEN,10.6165,62.179
SN55928,BALESTRAND - BALE,6.5285,61.2028
SN59660,VOLDA,6.0673,62.1468
SN3990,RV22 KROKEDAL,11.2923,59.7582
SN80340,TRÆNA - HUSØY,12.0917,66.4997
SN23800,YLJA KRAFTVERK,8.3807,61.1973
SN236100,HÄRNÖSAND,17.9471,62.628
SN232700,SVEG A,14.4069444444444,62.0461111111111
SN60010,SYKKYLVEN - VIK,6.5758,62.3858
SN24670,FV280 ENDERUD BRU,9.6919,60.2684
SN44480,SØYLAND I GJESDAL,5.9817,58.6855
SN56780,SYGNA,5.7265,61.3435
SN99935,KARL XII-ØYA,25.0048,80.6518
SN45350,LYSEBOTN,6.6467,59.0552
SN1712900,ETIMESGUT HAVALİMANI,32.6854,39.9558
SN223190,LÅNGAN D,14.4859,63.4555
SN50527,KV4821 NIPEDALEN,5.2655,60.3685
SN18390,OSLO - BJØLSEN,10.7483,59.9418
SN250500,MASESKAR,11.3336111111111,58.0941666666667
SN47264,KARMØY - HARALDSVIK,5.2777,59.388
SN753500,GOURDON,1.39666666666667,44.745
SN26934,DRAMMEN - SOLUMSTRAND,10.2688,59.7112
SN90,RV25 MIDTSKOGBERGET,12.0647,61.1185
SN27400,NØTTERØY - FØYNLAND,10.45604,59.23662
SN84910,E10 SKITDALSHØGDA,17.8725,68.516
SN30325,SKIEN - LANGEDUKEN,9.5432,59.2017
SN1296000,BAJA,19.010556,46.179722
SN661000,PAYERNE (6610-0),6.9425,46.8116666666667
SN90490,TROMSØ - LANGNES,18.9133,69.6767
SN63530,HAFSÅS,8.9773,62.5095
SN99740,KONGSØYA,28.834,78.918
SN76934,STATFJORD B,1.8288,61.2063
SN47820,EIKEMO,6.2786,59.8594
SN76530,TJØTTA,12.4255,65.8295
SN241190,SÖLJE D,12.6959,59.4846
SN711000,BREST-GUIPAVAS,-4.38333333333333,48.45
SN1400,BREKKE SLUSE,11.5583,59.1477
SN324000,BOULMER,-1.60138888888889,55.4208333333333
SN3331700,Shepetivka,27.0369444444444,50.1613888888889
SN77490,KAPPFJELLET,13.4483,65.3143
SN28450,E134 MEHEIA,9.4545,59.6112
SN58030,FV615 HYEN,5.9467,61.7503
SN86740,BØ I VESTERÅLEN III,14.4347,68.6072
SN3015,BORGE - BERG,11.032,59.1895
SN33250,RAULAND,8.0317,59.7057
SN47300,UTSIRA FYR,4.8723,59.3065
SN57770,YTTERØYANE FYR,4.6817,61.5717
SN264400,OLANDS SODRA UDDE,16.4036111111111,56.1977777777778
SN76925,DRAUGEN,7.77915,64.352
SN85080,KANSTADBOTN,15.8768,68.5172
SN212310,JÄCKVIK,16.9763,66.3881
SN606900,FOULUM,9.57083333333333,56.4930555555556
SN78800,VARNTRESK,14.1942,65.8255
SN398000,MALIN HEAD,-7.33333333333333,55.3666666666667
SN43810,MAUDAL,6.3675,58.7645
SN215100,JOKKMOKK FPL,20.1666666666667,66.4833333333333
SN17280,GULLHOLMEN,10.578,59.4352
SN848700,ALMERIA/AEROPUERTO,-2.35694444444444,36.8463888888889
SN87000,ÅNSTADBLÅHEIA,15.3112,68.7183
SN9250,FV29 GRAVBEKKLIA,9.7182,62.1838
SN49085,FOLGEFONNA SKISENTER,6.4347,60.2263
SN11000,FV705 LANGSVOLA,11.8077,62.8715
SN219900,YLINENJARVI,23.4680555555556,66.6236111111111
SN211000,GIELAS,15.0688888888889,65.3280555555556
SN243200,OREBRO,15.0455555555556,59.2288888888889
SN70510,VERA II,12.3815,63.7853
SN2970,E16 ØYERMOEN,12.4562,60.2525
SN31680,HANSBU,7.4247,60.0825
SN30280,FV353 BRUMYRDAL,9.5077,59.1255
SN87763,E10 TJELDSUNDBRUA ØST,16.5921,68.6269
SN52360,E39 ROMARHEIMDALEN,5.6238,60.7915
SN53230,E16 LANGHUSO,7.0557,60.8935
SN5590,KONGSVINGER,12.0067,60.1903
SN232900,HAMRA,14.995,61.6605555555556
SN256200,LINKOPING/MALMSLATT,15.5258333333333,58.3980555555556
SN87117,FV82 KJØLHÅGEN,16.0402,69.271
SN18240,E6 FURUSET,10.8905,59.9378
SN30020,E18 VESTMARKA,10.0448,59.0768
SN85448,SVOLVÆR LH - NORD,14.6712,68.2458
SN250700,HUD,11.4177777777778,58.6608333333333
SN226010,LÄNNÄS,17.6543,63.1663
SN99875,JANSSONHAUGEN,16.467,78.1793
SN2289200,VYBORG,28.7333333333333,60.7166666666667
SN92500,LANGFJORDJØKELEN,21.7223,70.1227
SN24960,GOL - STAKE,8.9478,60.7188
SN94680,HONNINGSVÅG LUFTHAVN,25.9782,71.0105
SN44985,FV45 HUNNEDALEN,6.6665,58.8933
SN10300,HÅSJØEN - SOLGLØTT,11.7752,62.4698
SN47910,MIDTBOTN,6.1824628,59.9153256
SN39010,KRISTIANSAND - FIDJEÅSEN,8.0947,58.1302
SN210300,HEMAVAN-GIEREVARTO,15.0644444444444,65.78
SN46510,E134 MIDTLÆGER,6.9825,59.8402
SN75220,RØRVIK LUFTHAVN,11.1408,64.835
SN87772,SÆTERTINDEN VED TJELDSUNDET,16.3608,68.5863
SN1043900,FRITZLAR (FLUGPLATZ),9.28,51.1188888888889
SN26898,DRAMMEN - ÅSSIDEN,10.1382,59.7538
SN27212,FON,10.2087,59.4173
SN4827,FV172 HOLTER,11.203,59.9542
SN224700,KRANGEDE,16.1733333333333,63.1522222222222
SN58703,RV15 SKJERDINGSDALEN,7.2544,61.9632
SN23300,FV51 GOLSFJELLET,9.1185,60.8175
SN7420,RENA - ØRNHAUGEN,11.4992,61.3763
SN776100,AJACCIO,8.79277777777778,41.9180555555556
SN774700,PERPIGNAN,2.87277777777778,42.7372222222222
SN84210,LOSISTUA,17.7905,68.1905
SN39970,E39 MONANKRYSSET,7.8298,58.111
SN1103500,WIEN/HOHE WARTE,16.3564,48.2486
SN67280,SOKNEDAL,10.1788,62.9535
SN60650,LINGE,7.2173,62.288
SN89360,BARDUFOSS - RUSTAFJELLET,18.4572,69.0422
SN59250,REFVIK,5.0878,61.9985
SN49220,ODDA - JORDAL,6.5395,60.0447
SN32290,RV36 SELJORD,8.6443,59.4895
SN52970,SØREBØ,5.9063,61.0657
SN611000,FLYVESTATION SKRYDSTRUP,9.26333333333333,55.2252777777778
SN17980,OSLO - LJABRUVEIEN,10.8237,59.8427
SN65145,AURE,8.5403,63.2692
SN58990,RV15 TOTLAND,5.395,61.9347
SN26790,MJØNDALEN - ORKIDEHØGDA,10.0275,59.7498
SN213530,FJÄLLSJÖNÄS,16.6077,65.6242
SN205500,NAIMAKKA,21.5275,68.6777777777778
SN700,DREVSJØ,12.0462,61.887
