id,name,countryCode,masl,lon,lat
SN92860,ØKSFJORD - DEALLJA,NO,560.0,22.3413,70.1728
SN83960,E6 SKJELLESVIKSKARET,NO,252.0,16.3953,68.2565
SN25320,ÅL III,NO,720.0,8.5609,60.6391
SN701500,LILLE-LESQUIN,FR,48.0,3.0975,50.57
SN17640,FV155 RÅKEN,NO,130.0,11.0083,59.7397
SN607000,AARHUS LUFTHAVN,DK,25.0,10.6255555555556,56.3083333333333
SN47600,LITLEDAL,NO,83.0,6.0657,59.6642
SN1286000,SZOLNOK,HU,89.0,20.231111,47.117222
SN56850,VIKSDALEN I GAULAR,NO,243.0,6.1983,61.3262
SN30320,SKIEN - ELSTRØM,NO,13.0,9.5895,59.1992
SN52400,EIKANGER - MYR,NO,72.0,5.3742,60.6268
SN13390,E6 FRYA,NO,185.0,10.0747,61.5298
SN3019,FREDRIKSTAD BRANNSTASJON,NO,10.0,10.945,59.2105
SN88628,FV862 SENJAHOPEN,NO,20.0,17.511,69.4988
SN612000,ODENSE LUFTHAVN,DK,17.0,10.3305555555556,55.475
SN48120,STORD LUFTHAVN,NO,49.0,5.3407,59.7933
SN66620,RENNEBU - RAMSTAD,NO,223.0,9.8354,62.864
SN1647000,PANTELLERIA,IT,191.0,11.9711111111111,36.8138888888889
SN297600,KOTKA RANKKI,FI,11.0,26.9588888888889,60.3752777777778
SN58770,E39 LOTETUNNELEN,NO,71.0,6.026,61.9032
SN19760,ASKER - VARDÅSEN,NO,196.0,10.3812,59.82
SN1551100,LOM,BG,32.0,23.25,43.8166666666667
SN30410,SKIEN - KOLLMYR,NO,79.0,9.5572,59.213
SN227180,JÖRN D,SE,285.0,20.1072,65.0971
SN853800,SAGRES (8538-0),PT,25.0,-8.95,37.0
SN19428,BÆRUM - HØVIK,NO,10.0,10.5777,59.8925
SN92100,TROLL AIRFIELD,AQ,1235.0,2.4668,-71.9563
SN40,FV21 KROKSTAD,NO,211.0,11.82,59.8932
SN28750,FLESBERG,NO,183.0,9.3995,59.8685
SN30275,SKIEN - STALSBERG,NO,40.0,9.635,59.1988
SN1172300,BRNO/TURANY,CZ,237.0,16.6888888888889,49.1530555555556
SN79764,HJARTÅSEN,NO,251.0,14.954,66.4993
SN16620,E6 AVSJØEN,NO,930.0,9.4752,62.1807
SN69150,KVITHAMAR,NO,27.0,10.8795,63.4882
SN228490,HOLMÖN D,SE,15.0,20.8606,63.7918
SN266100,KOSTA (ORREFORS),SE,230.0,15.4722222222222,56.845
SN64700,INNERDALEN,NO,405.0,8.7753,62.722
SN15660,SKJÅK,NO,432.0,8.1706,61.9013
SN716800,TROYES-BARBEREY,FR,119.0,4.02,48.3247222222222
SN85380,SKROVA FYR,NO,14.0,14.6485,68.1535
SN1523000,DEVA,RO,240.0,22.8988888888889,45.865
SN76920,EKOFISK,NO,58.0,3.2243,56.5433
SN9380,SNØHEIM,NO,1475.0,9.352,62.2958
SN68863,TRONDHEIM - VOLL PLU,NO,127.0,10.4535,63.4107
SN53010,RV13 VIKAFJELL,NO,910.0,6.5055,60.9692
SN215400,VIDSEL,SE,182.0,20.1541666666667,65.8677777777778
SN24210,SOKNA II,NO,140.0,9.9267,60.238
SN1049000,DOBERLUG-KIRCHHAIN,DE,97.0,13.5747222222222,51.645
SN325700,LEEMING,GB,40.0,-1.53305555555556,54.2969444444444
SN85470,KONGSMARKA,NO,29.0,14.4793,68.2417
SN50480,BERGEN - SANDSLI,NO,37.0,5.2777,60.2913
SN91490,E8 BOSSOVARRI,NO,545.0,20.7455,69.1185
SN49080,ØVRE KROSSDALEN,NO,342.0,6.3857,60.2795
SN1604500,UDINE/RIVOLTO,IT,51.0,13.059,45.9806
SN256500,MALILLA,SE,96.0,15.8011111111111,57.3844444444444
SN16611,E6 FOKSTUGU,NO,980.0,9.28625,62.1125
SN18235,OSLO - FURUSET,NO,160.0,10.8972,59.942
SN1960,E18 ØRJE VEST,NO,208.0,11.6107,59.51
SN39570,FV42 UNDELAND,NO,411.0,7.91,58.5773
SN58070,SANDANE,NO,51.0,6.1835,61.7873
SN99735,EDGEØYA - KAPP HEUGLIN,SJ,14.0,22.8225,78.2508
SN51440,EVANGER,NO,17.0,6.1105,60.647
SN50040,FV7 ÅLVIK AUST,NO,93.0,6.4865,60.4437
SN1555200,VARNA,BG,40.0,27.95,43.2
SN202400,STORA SJOFALLET,SE,425.0,18.2944444444444,67.4963888888889
SN84770,E6 HÅLOGALANDSBRUA,NO,44.0,17.482,68.4683
SN99843,PLATÅBERGET III,SJ,450.0,15.378,78.2278
SN57810,SVELGEN II,NO,16.0,5.2983,61.7707
SN65310,VEIHOLMEN,NO,4.0,7.9482,63.5176
SN52310,MODALEN III,NO,125.0,5.9758,60.859
SN223600,HALLHAXASEN,SE,375.0,15.3311111111111,63.7694444444444
SN243500,BORLANGE,SE,145.0,15.5008333333333,60.4291666666667
SN47232,ÅKREHAMN AMFI,NO,18.0,5.1927,59.2643
SN40880,HOVDEN - LUNDANE,NO,841.0,7.3897,59.5766
SN32850,KVITESEID - MOEN,NO,76.0,8.473,59.4058
SN19527,SKRIVERBERGET,NO,281.0,10.5315,59.96
SN217320,BRÄNNBERG D,SE,95.0,21.26,65.7938
SN53530,MIDTSTOVA,NO,1162.0,7.2755,60.6563
SN218190,KYPÄSJÄRVI D,SE,80.0,23.2295,66.1937
SN246900,TULLINGE,SE,45.0,17.9127777777778,59.1788888888889
SN68262,KLÆBU II,NO,143.0,10.4657,63.3064
SN79791,E6 SALTFJELLET ,NO,676.0,15.3235,66.5548
SN1536000,SULINA,RO,13.0,29.7269444444444,45.1622222222222
SN39220,MESTAD I ODDERNES,NO,151.0,7.89,58.2153
SN1623000,PESCARA,IT,15.0,14.1872222222222,42.4372222222222
SN232590,YTTERHOGDAL,SE,260.0,14.9508,62.1825
SN59586,FV61 HAREIDSDALEN,NO,132.0,5.9143,62.3468
SN293500,JYVASKYLA AIRPORT,FI,139.0,25.6708333333333,62.3975
SN1547000,ROSIORII DE VEDE,RO,102.0,24.9786111111111,44.1072222222222
SN226310,BALSJÖ D,SE,200.0,19.0703,63.9206
SN397600,BELMULLET,IE,9.0,-10.0069444444444,54.2275
SN18280,RV4 GJELLERÅSEN,NO,225.0,10.9287,59.9865
SN1664800,LARISSA (AIRPORT),GR,71.0,22.4602777777778,39.6461111111111
SN59667,VOLDA - BRATTEBERG SKOLE,NO,133.0,6.1122,62.1497
SN224300,JUNSELE,SE,219.0,16.95,63.6838888888889
SN220900,SYLARNA,SE,1030.0,12.2777777777778,63.0447222222222
SN10600,AURSUND,NO,685.0,11.4534,62.6737
SN51610,E16 VOSS NORD,NO,81.0,6.4355,60.6438
SN248210,AVESTA,SE,100.0,16.1747,60.1419
SN21680,VEST-TORPA II,NO,542.0,10.0358,60.9345
SN2625800,PSKOV,RU,44.0,28.3333333333333,57.8166666666667
SN60860,E39 SOLAVÅGEN FERGEKAI,NO,2.0,6.3272,62.4135
SN3358700,Uman,UA,216.0,30.2327777777778,48.7669444444444
SN30293,SKIEN - GIMSØY,NO,13.0,9.6087,59.1975
SN647600,ST-HUBERT,BE,563.0,5.40388888888889,50.0388888888889
SN1281200,SZOMBATHELY,HU,200.0,16.6477778,47.1983333
SN95590,BØRSELV II,NO,23.0,25.5703,70.3133
SN41795,E39 OSESTAD,NO,150.0,7.2092,58.111
SN32240,BØ,NO,105.0,9.0287,59.4175
SN73250,SØRLI,NO,370.0,13.765,64.2432
SN396900,DUBLIN AIRPORT,IE,68.0,-6.25,53.4333333333333
SN61820,ERESFJORD,NO,14.0,8.105,62.663
SN22990,E16 KALPLASSEN,NO,425.0,9.3343,60.9532
SN275000,HANKO TVARMINNE,FI,3.0,23.2483333333333,59.8438888888889
SN34115,E18 SPRANGFOSS BRU,NO,77.0,9.4837,58.9675
SN94280,HAMMERFEST LUFTHAVN,NO,81.0,23.6772,70.6807
SN19455,BÆRUM - HAMANGSKOGEN,NO,19.0,10.51535,59.89285
SN231980,ÅSARNA D,SE,450.0,14.3556,62.66
SN240880,TÖCKSFORS D,SE,125.0,11.8397,59.5468
SN22730,HEDAL I VALDRES II,NO,474.0,9.7238,60.6197
SN30248,BREVIK,NO,3.0,9.7013,59.0537
SN27162,ÅSGÅRDSTRAND,NO,61.0,10.46,59.3563
SN857900,LISBOA/GAGO COUTINHO,PT,104.0,-9.1275,38.7661111111111
SN15050,RV15 LOM,NO,379.0,8.5845,61.8412
SN5495,RV2 SIGERNESSJØEN,NO,185.0,12.063,60.102
SN92650,NUVSVÅG,NO,27.0,22.0705,70.2368
SN25110,HEMSEDAL II,NO,604.0,8.593,60.8548
SN4780,GARDERMOEN,NO,202.0,11.0802,60.2065
SN1242400,WROCLAW II,PL,121.0,16.9,51.1033333333333
SN68238,E6 HEIMDAL,NO,140.0,10.3695,63.3478
SN60890,BRUSDALSVATN II,NO,33.0,6.4013,62.4654
SN93000,HASVIK - SLUSKFJELLET,NO,438.0,22.4428,70.607
SN57660,EIMHJELLEN,NO,176.0,5.8157,61.6407
SN52860,TAKLE,NO,38.0,5.3813,61.0272
SN10800,SØLENDET,NO,747.0,11.8153,62.6793
SN3120,ROLVSØY - ELVENESVEIEN,NO,9.0,11.0207,59.2597
SN235500,KUGGOREN,SE,9.0,17.5252777777778,61.7033333333333
SN25541,BAKKO I HOL II,NO,992.0,8.00375,60.68108
SN34100,E18 ØDEGÅRDENS VERK,NO,70.0,9.5368,58.9732
SN61410,MANNEN,NO,1294.0,7.7703,62.4555
SN81310,FV17 ÅSELIBRUA,NO,8.0,14.6315,67.1978
SN252600,GOTEBORG-LANDVETTER,SE,154.0,12.2919444444444,57.6761111111111
SN19718,ASKER BRANNSTASJON II,NO,115.0,10.439,59.8303
SN41825,LYNGDAL,NO,6.0,7.0452,58.134
SN54780,ØVRE ÅRDAL,NO,28.0,7.8177126,61.310226
SN90560,KVALØYSLETTA,NO,63.0,18.8772,69.6988
SN19790,ASKER − BØDALEN,NO,125.0,10.4523,59.7597
SN48500,ROSENDAL,NO,75.0,6.0263667,59.9913349
SN219790,ÖVERTORNEÅ,SE,75.0,23.622,66.3862
SN267000,KALMAR,SE,6.0,16.3,56.6833333333333
SN67780,ÅLEN,NO,397.0,11.2058,62.8523
SN19458,NADDERUD,NO,71.0,10.5878,59.9248
SN12110,STANGE - RÅDHUSET,NO,220.0,11.1903,60.7155
SN47172,KARMSUND DYREHOSPITAL,NO,45.0,5.3173,59.3838
SN49720,TUSSAFOTEN,NO,1110.0,7.156,60.439
SN4735,GARDERMOEN - SØRØST,NO,204.0,11.1105,60.1705
SN93700,KAUTOKEINO,NO,307.0,23.0335,68.9968
SN80870,FV472 SANDHORNØYA,NO,62.0,14.2075,67.0837
SN208100,KARESUANDO,SE,330.0,22.4436111111111,68.4419444444444
SN4807,ULLENSAKER − BORGEN,NO,180.0,11.2144,60.0948
SN6700,RV3 SVINGEN,NO,200.0,11.4902,60.9573
SN94050,ØVRE LEIRBOTN,NO,190.0,23.6168,70.1282
SN39160,KRISTIANSAND - HOLDALSNUTEN,NO,124.0,8.019,58.1717
SN88640,HUSØY,NO,10.0,17.6715,69.5457
SN27730,E18 FOKSERØD,NO,100.0,10.2077,59.1828
SN52555,FV57 MONGSTAD SØR,NO,25.0,5.0218,60.7928
SN224500,VILHELMINA,SE,348.0,16.8422222222222,64.5811111111111
SN48069,FV542 BØMLABRUA,NO,20.0,5.3795,59.7372
SN12666,E6 VINGNES,NO,130.0,10.442,61.108
SN1711600,BURSA,TR,100.0,29.013347,40.230827
SN28923,FV40 VEGGLI,NO,227.0,9.1667,60.0393
SN13420,VENABU,NO,930.0,10.1082,61.6513
SN27470,TORP,NO,88.0,10.2553,59.1845
SN1715000,BALIKESİR HAVALİMANI,TR,103.0,27.9166666667,39.6166666667
SN75550,SKLINNA FYR,NO,23.0,10.9965,65.2023
SN68175,E6 MOHOLTLIA,NO,120.0,10.4388,63.4078
SN62200,E39 FURSETFJELLET,NO,210.0,7.6048,62.8275
SN60800,ØRSKOG,NO,5.0,6.8167,62.4775
SN280700,INARI IVALO AIRPORT,FI,147.0,27.4138888888889,68.6077777777778
SN90721,REBBENESØY - GRÅHAUGEN,NO,174.0,18.7053,69.9997
SN63420,SUNNDALSØRA III,NO,6.0,8.5473,62.6785
SN43090,JØSSINGFJORD,NO,136.0,6.3582,58.325
SN16560,DOMBÅS - NORDIGARD,NO,638.0,9.1147,62.07165
SN7660,ÅKRESTRØMMEN,NO,260.0,11.2042,61.696
SN302600,STORNOWAY AIRPORT,GB,15.0,-6.31888888888889,58.2133333333333
SN19530,AUREVANN,NO,277.0,10.4601,59.9967
SN3356200,Vinnytsia,UA,298.0,28.6041666666667,49.2477777777778
SN55740,ANESTØLEN,NO,443.0,6.9077,61.3648
SN725,FV221 VALLDALSFJELL,NO,826.0,12.132,62.0818
SN1246500,LODZ-LUBLINEK,PL,180.0,19.3994444444,51.7233333333
SN8880,ALVDAL,NO,478.0,10.6268,62.1093
SN241080,LETAFORS D,SE,335.0,12.6989,60.7397
SN30305,FV32 KIKUT,NO,280.0,9.6637,59.2485
SN3365800,Chernivtsi,UA,246.0,25.9725,48.2663888888889
SN34800,TØRDAL - SUVDØLA,NO,235.0,8.7742,59.1482
SN99720,HOPEN,SJ,6.0,25.0133,76.5097
SN667000,ZUERICH / KLOTEN,CH,426.0,8.53583333333333,47.4797222222222
SN1502000,BOTOSANI,RO,161.0,26.6455555555556,47.7355555555556
SN6440,VERMUNDSJØEN,NO,276.0,12.369,60.6925
SN47450,STRAUMØY,NO,36.0,5.4335,59.6532
SN27120,HORTEN - NYKIRKE,NO,70.0,10.3847,59.4283
SN261500,FALSTERBO A,SE,2.0,12.8166666666667,55.3836111111111
SN50070,KVAMSØY,NO,49.0,6.2805,60.3632
SN17870,ÅS - RUSTADSKOGEN,NO,120.0,10.8107,59.6703
SN43350,EIGERØYA,NO,49.0,5.8718,58.4352
SN99460,PASVIK - SVANVIK,NO,27.0,30.041,69.4552
SN91430,RIHPOJAVRI,NO,502.0,20.5795,69.2235
SN214990,LÅNGTRÄSK D,SE,305.0,19.249,65.1953
SN294400,TAMPERE-PIRKKALA AIRPORT,FI,122.0,23.6175,61.4202777777778
SN63725,E6 OPPDAL,NO,555.0,9.7215,62.6007
SN24240,RV7 RALLERUD,NO,212.0,9.8453,60.2588
SN9580,TYNSET - HANSMOEN,NO,482.0,10.732,62.2695
SN56790,E39 SANDE BRU,NO,62.0,5.7774,61.3229
SN60190,ROALDSHORNET,NO,1050.0,6.849,62.3065
SN299200,LOVIISA ORRENGRUND,FI,5.0,26.4444444444444,60.275
SN201900,KATTERJAKK A,SE,514.0,18.1680555555556,68.4202777777778
SN262810,KARLSHAMN,SE,50.0,14.8517,56.1813
SN15950,RV15 BREIDALEN,NO,930.0,7.3928,62.0105
SN44660,STAVANGER - HUNDVÅG,NO,5.0,5.7193,58.9987
SN7920,FINSTAD - NYHUS,NO,525.0,11.0355,62.1083
SN99370,KIRKENES LUFTHAVN,NO,89.0,29.8977,69.7255
SN27075,E18 GRELLAND,NO,90.0,10.2078,59.511
SN257400,NORRKOPING,SE,41.0,16.1469444444444,58.5827777777778
SN84710,NARVIK - STASJONSVN.,NO,50.0,17.4667,68.45
SN30350,SKIEN - JØNNEVALL,NO,45.0,9.5667,59.2695
SN91726,ARNØYA - LANGFJORDEN,NO,12.0,20.56,70.0618
SN80610,MYKEN,NO,17.0,12.486,66.7628
SN44552,TANANGER,NO,5.0,5.6012,58.9319
SN99765,AKSELØYA,SJ,20.0,14.7578,77.6873
SN72580,NAMSOS LUFTHAVN,NO,2.0,11.5705,64.4708
SN91080,YTRE HOLMEBUKT,NO,25.0,19.713,69.5
SN17251,MOSS BRANNSTASJON,NO,32.0,10.6835,59.4425
SN84701,NARVIK SENTRUM,NO,31.0,17.4212,68.4372
SN1628000,PONZA,IT,184.0,12.9569444444444,40.9119444444444
SN30242,FV301 BERG KIRKE,NO,10.0,9.9232,58.9928
SN77425,MAJAVATN V,NO,319.0,13.3667,65.1662
SN91502,NORDNESFJELLET - JETTANII,NO,627.0,20.4108,69.5543
SN51990,MYRKDALEN-VETLEBOTN,NO,700.0,6.4733,60.8655
SN88200,SENJA - LAUKHELLA,NO,9.0,17.9014,69.2349
SN8970,EINUNNA KRAFTVERK,NO,746.0,10.3418,62.2317
SN17780,BLEKSLITJERN,NO,104.0,10.6308,59.8095
SN4825,FV170 KOMPVEIEN,NO,145.0,11.3015,59.942
SN56960,HAUKEDAL,NO,311.0,6.3758,61.4202
SN45530,LIARVATN,NO,300.0,6.1212,59.0512
SN11500,ØSTRE TOTEN - APELSVOLL,NO,264.0,10.8695,60.7002
SN30000,LARVIK,NO,28.0,10.0667,59.0572
SN645100,BRUSSELS NATIONAL (AIRPORT),BE,56.0,4.52722222222222,50.8963888888889
SN42650,FLEKKEFJORD,NO,5.0,6.6498,58.2839873
SN73630,E6 FJERDINGEN,NO,117.0,12.6053,64.6237
SN256700,LANDSORT,SE,18.0,17.8719444444444,58.7436111111111
SN80000,FV810 BUSTNESLIA,NO,108.0,13.9015,66.2788
SN288900,SUOMUSSALMI PESIO,FI,223.0,28.7466666666667,64.9313888888889
SN2686300,MOGILEV,BY,,30.0961111111111,53.9555555555556
SN30278,SKIEN - KLYVE,NO,62.0,9.6177,59.1465
SN1702200,ZONGULDAK,TR,135.0,31.7780555555556,41.4491666666667
SN263100,LUND,SE,25.0,13.229,55.693
SN11440,FV33 FEIRING,NO,140.0,11.147,60.5878
SN64320,KRISTIANSUND ELVERK,NO,4.0,7.7303,63.1258
SN98978,REINHAUGEN,NO,470.0,28.9648,70.3357
SN1233000,POZNAN-LAWICA,PL,88.0,16.8347222222,52.4166666667
SN38140,LANDVIK,NO,6.0,8.5225,58.34
SN395300,VALENTIA OBSERVATORY,IE,24.0,-10.2432,51.93805
SN50351,SAMNANGER II,NO,367.0,5.8938,60.464
SN15262,JUVFLYE - MIMISBRUNNR KLIMAPARK,NO,1844.0,8.3685,61.674
SN17810,NESODDEN - TANGENÅSEN,NO,98.0,10.6622,59.8553
SN250010,ED D,SE,164.0,11.7723,58.9102
SN58165,E39 KLAKEGG,NO,224.0,6.5288,61.6093
SN1447400,DUBROVNIK/CILIPI,HR,157.0,18.27,42.5627777777778
SN50360,FV7 GULLBOTN,NO,250.0,5.6502,60.3982
SN3339300,Lviv,UA,323.0,23.965,49.8075
SN26450,FV211 HAGLEBU,NO,890.0,9.186,60.3667
SN17550,E6 SONSVEIEN,NO,25.0,10.7252,59.5177
SN746000,CLERMONT-FERRAND,FR,333.0,3.14944444444444,45.7869444444444
SN1178200,OSTRAVA/MOSNOV,CZ,257.0,18.1127777777778,49.6919444444444
SN231600,SARNA,SE,425.0,13.1833333333333,61.7
SN259000,VISBY,SE,51.0,18.35,57.6666666666667
SN86310,GIMSØY - OSAN,NO,5.0,14.1777,68.327
SN50539,BERGEN - FLORIDA UIB,NO,46.0,5.332,60.3837
SN69380,MERÅKER - VARDETUN,NO,169.0,11.7277,63.4115
SN39450,RV9 DALEHEFTE,NO,280.0,7.8125,58.3085
SN60875,BRUSDALEN,NO,69.0,6.4797,62.4848
SN800100,LA CORUNA,ES,58.0,-8.42138888888889,43.3658333333333
SN15890,GROTLI III,NO,872.0,7.6637,62.0162
SN1401500,LJUBLJANA/BEZIGRAD,SI,299.0,14.5122222222222,46.0655555555556
SN4460,HAKADAL JERNBANESTASJON,NO,170.0,10.829,60.1173
SN66150,ORKDAL - THAMSHAMN,NO,4.0,9.8495,63.3153
SN180,TRYSIL VEGSTASJON,NO,360.0,12.2718,61.2943
SN298700,PORVOO KALLBADAGRUND,FI,,25.5986111111111,59.9852777777778
SN78370,BJERKA - VALLA,NO,20.0,13.8067,66.1415
SN91020,BREIVIKEIDET,NO,30.0,19.5103,69.6367
SN61090,TRESFJORDEN,NO,2.0,7.1307,62.5247
SN99902,NY-ÅLESUND - RABBEN FLYPLASS,SJ,41.0,11.8837,78.9273
SN92895,E6 LANGFJORDBOTN,NO,40.0,22.2573,70.0398
SN226100,LYCKSELE,SE,210.0,18.7169444444444,64.5494444444444
SN20932,VESTFJORDEN,NO,0.0,15.4733,68.2252
SN31250,STRENGEN,NO,1093.0,8.3755,59.9958
SN99938,KVITØYA,SJ,10.0,31.4585,80.1035
SN58560,STRYN,NO,8.0,6.7183,61.9037
SN18420,OSLO - DISEN,NO,136.0,10.7903,59.946
SN11790,FV33 VARDALSÅSEN,NO,505.0,10.3998,60.791
SN39100,OKSØY FYR,NO,9.0,8.0532,58.0732
SN2640600,LIEPAJA,LV,4.0,21.0205555555556,56.4752777777778
SN90760,FAKKEN,NO,57.0,20.11451,70.10426
SN4110,LØRENSKOG - HANEBORG,NO,231.0,10.9762,59.946
SN226190,RUSKSELE D,SE,225.0,18.8886,64.8166
SN18160,NORDSTRAND,NO,118.0,10.7912,59.873
SN55770,NJØS,NO,45.0,6.8608,61.1792
SN3334500,Kyiv,UA,167.0,30.5355555555556,50.3916666666667
SN76450,VEGA - VALLSJØ,NO,4.0,11.8562,65.7017
SN30810,TINNOSDAMMEN,NO,191.0,9.0245,59.7238
SN68420,AUNET,NO,302.0,11.5669,63.0556
SN1257000,KIELCE-SUKOW,PL,260.0,20.6922222222222,50.8102777777778
SN80200,LURØY,NO,115.0,13.1848,66.3892
SN741200,COGNAC,FR,31.0,-0.315833333333333,45.665
SN33430,E134 GRØNLIHEIA,NO,692.0,8.1075,59.5315
SN99884,KLAUVA,SJ,480.0,18.2248,78.3002
SN54110,LÆRDAL IV,NO,2.0,7.5025,61.1033
SN81420,FV813 BEIARFJELLET,NO,600.0,14.8982,67.0042
SN19461,BRUNKOLLEN,NO,370.0,10.5472,59.9682
SN87315,RV85 LANGVASSBUKT,NO,30.0,15.7593,68.6178
SN66760,OPPDAL - MAURHAUGEN,NO,660.0,9.8203,62.6597
SN46430,RØLDALSFJELLET,NO,1010.0,6.733,59.8315
SN39800,RV9 LONGERAK,NO,214.0,7.8482,58.7467
SN212400,ARJEPLOG,SE,431.0,17.8397222222222,66.0513888888889
SN19470,MUREN,NO,262.0,10.5357,59.9603
SN98090,BERLEVÅG LUFTHAVN,NO,13.0,29.0348,70.8708
SN47498,ETNE II,NO,8.0,5.9538,59.6625
SN330200,VALLEY,GB,11.0,-4.53638888888889,53.2525
SN225490,YTTERRISSJÖ D,SE,370.0,17.777,64.0302
SN659000,LUXEMBOURG/LUXEMBOURG,LU,376.0,6.21666666666667,49.6166666666667
SN1520000,ARAD,RO,117.0,21.3536111111111,46.1336111111111
SN66850,KVIKNE I ØSTERDAL,NO,549.0,10.271,62.5962
SN90491,TROMSØ LH - STORKJØLEN,NO,790.0,18.7875,69.7333
SN5680,RV2 FØTTASKJÆRET,NO,170.0,12.0435,60.3718
SN61790,FV64 ISFJORDEN,NO,27.0,7.783,62.571
SN93900,SIHCCAJAVRI,NO,382.0,23.5387,68.7553
SN293900,ILOMANTSI MEKRIJARVI,FI,155.0,30.9752777777778,62.7697222222222
SN58910,RV15 MARKANE,NO,220.0,6.5835,61.912
SN76961,SLEIPNER B,NO,,1.7178,58.4178
SN47480,E134 VATS,NO,50.0,5.7025,59.5698
SN12050,E6 VIKSELV,NO,160.0,11.2997,60.6215
SN82210,RV80 BERTNES,NO,30.0,14.5932,67.2878
SN33950,HAUKELISETER TESTFELT,NO,990.0,7.2143,59.8118
SN91460,E8 GARDEBORGBAKKEN,NO,408.0,20.7503,69.1818
SN27320,E18 HEM NORD,NO,55.0,10.3825,59.3535
SN19945,LIER - SJÅSTAD,NO,125.0,10.2177,59.8628
SN267900,HOBURG A,SE,34.0,18.1505555555556,56.9211111111111
SN27015,DRAMMEN - JARLSBERGVEIEN,NO,230.0,10.1458,59.7192
SN5330,FV24 STORSJØEN,NO,135.0,11.5898,60.3582
SN42940,SIRDAL - SINNES,NO,560.0,6.9097,58.923
SN91675,E6 DJUPVIK,NO,55.0,20.506,69.7537
SN228280,KALVTRÄSK D,SE,265.0,19.8082,64.6703
SN7950,RENA FLYPLASS,NO,255.0,11.3747,61.1847
SN1230,HALDEN,NO,3.0,11.388,59.1223
SN57340,JØLSTER - KVAMSFJELLET,NO,980.0,6.096,61.4573
SN225400,ASELE,SE,307.0,17.3188888888889,64.1661111111111
SN764500,NIMES-COURBESSAC,FR,60.0,4.40638888888889,43.8569444444444
SN1165900,PRIBYSLAV,CZ,533.0,15.7625,49.5827777777778
SN91729,ARNØYA - TROLLTINDEN,NO,850.0,20.431,70.075
SN9870,BLANKTJERNMOEN I KVIKNE,NO,692.0,10.428,62.4343
SN26970,FV319 SAGBUKTA,NO,7.0,10.3802,59.6625
SN232150,ULVSJÖ,SE,585.0,14.1847,61.6022
SN85640,E10 KÅKERN BRU,NO,23.0,13.1803,68.0185
SN1011300,NORDERNEY,DE,11.0,7.15194444444444,53.7122222222222
SN76937,TROLL C,NO,117.0,3.6097,60.8858
SN1636000,S. MARIA DI LEUCA,IT,104.0,18.3422222222222,39.8113888888889
SN27870,FV40 RIENLIA,NO,52.0,9.9268,59.2737
SN2240800,KALEVALA,RU,118.0,31.15,65.2166666666667
SN18315,OSLO - SOFIENBERG,NO,37.0,10.7623,59.919
SN20926,HJELMSØYBANKEN,NO,0.0,20.15,72.49
SN77350,RV76 TOSENFJELLET,NO,402.0,13.1427,65.3125
SN69661,E39 KVIVSVEIEN,NO,80.0,6.4187,62.0385
SN32060,GVARV - NES,NO,93.0,9.2128,59.3822
SN62295,MOLDE - HINDALSRØRA,NO,258.0,7.2088,62.756
SN2200400,NIKELʼ,JO,105.0,30.2088888889,69.4102777778
SN50865,GULLFJELLET,NO,345.0,5.542,60.3828
SN820200,SALAMANCA/MATACAN,ES,790.0,-5.49833333333333,40.9594444444444
SN34680,FV38 BOSTRAK,NO,100.0,8.887,59.1062
SN207280,VITTANGI,SE,250.0,21.6335,67.6943
SN43490,E39 UALAND,NO,213.0,6.3257,58.5337
SN84070,BJØRKÅSEN,NO,53.0,16.7883,68.3302
SN19930,GLITRE,NO,375.0,10.0563,59.86835
SN240700,MALUNG A,SE,303.0,13.7072222222222,60.6763888888889
SN68010,TRONDHEIM - HØVRINGEN,NO,44.0,10.3364,63.4465
SN64242,RV70 RENSVIK,NO,40.0,7.7978,63.0857
SN88690,HEKKINGEN FYR,NO,33.0,17.8312,69.6005
SN49860,RV7 DYRANUT,NO,1243.0,7.4945,60.3693
SN751000,BORDEAUX MERIGNAC,FR,51.0,-0.691388888888889,44.8305555555556
SN99340,ØVRE NEIDEN,NO,85.0,29.1533,69.679
SN236600,SUNDSVALL HARNOSAND (2366-0),SE,5.0,17.4494444444444,62.5227777777778
SN82410,HELLIGVÆR II,NO,24.0,13.8958,67.4048
SN70980,E6 KVAM,NO,100.0,11.7635,64.1492
SN83280,FV835 ENGELØYBRUA,NO,20.0,15.1827,67.9028
SN76928,HEIDRUN,NO,68.0,7.3156,65.32285
SN6840,RV3 RENA,NO,230.0,11.3633,61.1215
SN1512000,CLUJ-NAPOCA,RO,410.0,23.5713888888889,46.7777777777778
SN210,TRYSIL - NORDRE KANKEN,NO,1020.0,12.1887,61.3188
SN62950,E39 GJEMNESSUNDBRUA,NO,43.0,7.7793,62.9712
SN56320,LAVIK,NO,26.0,5.5413,61.1124
SN88430,FV7862 KAPERSKARET,NO,363.0,17.2905,69.2972
SN65130,TUSTNA,NO,32.0,8.0403,63.2058
SN1225000,TORUN,PL,69.0,18.5952777777778,53.0422222222222
SN69625,E6 ÅSEN,NO,30.0,11.0718,63.622
SN396200,SHANNON AIRPORT,IE,14.0,-8.91666666666667,52.7
SN90305,E8 LAVANGSDALEN,NO,69.0,19.2608,69.4338
SN6580,RV2 SORMA,NO,160.0,11.7625,60.7525
