station,time,air_pressure_at_sea_level,air_temperature,wind_speed
SN25112,2023-05-25 07:00:00+00:00,1020.7,5.5,8.0
SN25112,2023-05-25 08:00:00+00:00,1020.8,5.8,7.6
SN25112,2023-05-25 09:00:00+00:00,1020.7,7.1,5.0
SN25112,2023-05-25 10:00:00+00:00,1020.8,7.6,7.9
SN25112,2023-05-25 11:00:00+00:00,1020.9,7.4,8.5
SN25112,2023-05-25 12:00:00+00:00,1021.1,7.6,7.6
SN25112,2023-05-25 13:00:00+00:00,1021.1,7.5,6.7
SN25112,2023-05-25 14:00:00+00:00,1020.8,7.3,6.1
SN25112,2023-05-25 15:00:00+00:00,1020.5,7.5,11.3
SN25112,2023-05-25 16:00:00+00:00,1020.6,6.7,10.1
SN25112,2023-05-25 17:00:00+00:00,1020.4,7.4,7.0
SN25112,2023-05-25 18:00:00+00:00,1020.2,5.8,7.6
SN25112,2023-05-25 19:00:00+00:00,1019.8,5.0,6.4
SN25112,2023-05-25 20:00:00+00:00,1019.5,4.4,5.6
SN25112,2023-05-25 21:00:00+00:00,1019.1,4.3,6.9
SN25112,2023-05-25 22:00:00+00:00,1018.6,4.2,7.8
SN25112,2023-05-25 23:00:00+00:00,1018.8,3.5,9.0
SN25112,2023-05-26 00:00:00+00:00,1019.4,3.4,7.8
SN25112,2023-05-26 01:00:00+00:00,1019.9,2.9,8.2
SN25112,2023-05-26 02:00:00+00:00,1020.8,2.4,10.9
SN25112,2023-05-26 03:00:00+00:00,1021.1,2.5,10.4
SN25112,2023-05-26 04:00:00+00:00,1021.4,2.5,11.4
SN25112,2023-05-26 05:00:00+00:00,1021.7,2.7,11.6
SN25112,2023-05-26 06:00:00+00:00,1022.1,3.5,10.8
SN25112,2023-05-26 07:00:00+00:00,1023.5,3.5,9.8
SN25112,2023-05-26 08:00:00+00:00,1023.8,3.9,9.4
SN25112,2023-05-26 09:00:00+00:00,1024.6,5.0,7.6
SN25112,2023-05-26 10:00:00+00:00,1025.2,5.8,6.4
SN25112,2023-05-26 11:00:00+00:00,1024.6,8.1,6.6
SN25112,2023-05-26 12:00:00+00:00,1025.1,7.6,6.2
SN25112,2023-05-26 13:00:00+00:00,1025.6,6.8,5.2
SN25112,2023-05-26 14:00:00+00:00,1025.0,7.9,5.1
SN25112,2023-05-26 15:00:00+00:00,1025.6,7.1,4.7
SN25112,2023-05-26 16:00:00+00:00,1025.2,7.0,5.2
SN25112,2023-05-26 17:00:00+00:00,1025.2,7.5,5.4
SN25112,2023-05-26 18:00:00+00:00,1025.8,5.9,4.8
SN25112,2023-05-26 19:00:00+00:00,1025.8,5.3,4.7
SN25112,2023-05-26 20:00:00+00:00,1026.3,4.7,4.8
SN25112,2023-05-26 21:00:00+00:00,1026.4,4.7,4.3
SN25112,2023-05-26 22:00:00+00:00,1026.4,4.2,4.1
SN25112,2023-05-26 23:00:00+00:00,1026.3,4.3,4.7
SN25112,2023-05-27 00:00:00+00:00,1026.2,3.7,3.5
SN25112,2023-05-27 01:00:00+00:00,1025.9,3.5,3.5
SN25112,2023-05-27 02:00:00+00:00,1025.3,3.8,3.8
SN25112,2023-05-27 03:00:00+00:00,1024.8,4.1,6.2
SN25112,2023-05-27 04:00:00+00:00,1024.2,5.0,6.0
SN25112,2023-05-27 05:00:00+00:00,1023.5,5.6,4.2
SN25112,2023-05-27 06:00:00+00:00,1022.9,6.7,2.6
SN25112,2023-05-27 07:00:00+00:00,1022.1,7.4,2.6
SN25112,2023-05-27 08:00:00+00:00,1021.2,8.2,6.1
SN25112,2023-05-27 09:00:00+00:00,1020.8,8.4,7.1
SN25112,2023-05-27 10:00:00+00:00,1020.5,8.9,6.4
SN25112,2023-05-27 11:00:00+00:00,1020.8,7.2,3.8
SN25112,2023-05-27 12:00:00+00:00,1019.5,7.8,3.1
SN25112,2023-05-27 13:00:00+00:00,1018.4,7.9,3.1
SN25112,2023-05-27 14:00:00+00:00,1017.2,8.2,4.2
SN25112,2023-05-27 15:00:00+00:00,1016.5,7.3,2.5
SN25112,2023-05-27 16:00:00+00:00,1015.4,7.6,3.5
SN25112,2023-05-27 17:00:00+00:00,1014.6,7.7,6.5
SN25112,2023-05-27 18:00:00+00:00,1013.5,8.1,2.8
SN25112,2023-05-27 19:00:00+00:00,1013.3,7.0,4.5
SN25112,2023-05-27 20:00:00+00:00,1013.0,6.7,6.6
SN25112,2023-05-27 21:00:00+00:00,1012.7,7.1,8.2
SN25112,2023-05-27 22:00:00+00:00,1013.3,5.5,6.9
SN25112,2023-05-27 23:00:00+00:00,1013.1,5.1,7.7
SN25112,2023-05-28 00:00:00+00:00,1012.5,4.4,10.1
SN25112,2023-05-28 01:00:00+00:00,1011.8,4.0,13.0
SN25112,2023-05-28 02:00:00+00:00,1011.2,4.0,11.6
SN25112,2023-05-28 03:00:00+00:00,1011.2,4.3,10.6
SN25112,2023-05-28 04:00:00+00:00,1011.8,3.8,9.1
SN25112,2023-05-28 05:00:00+00:00,1012.4,4.1,10.0
SN25112,2023-05-28 06:00:00+00:00,1014.6,3.8,6.6
SN25112,2023-05-28 07:00:00+00:00,1015.2,3.9,5.4
SN25112,2023-05-28 08:00:00+00:00,1016.0,4.9,6.6
SN25112,2023-05-28 09:00:00+00:00,1017.4,4.6,7.6
SN25112,2023-05-28 10:00:00+00:00,1017.3,6.9,9.7
SN25112,2023-05-28 11:00:00+00:00,1017.5,6.2,9.9
SN25112,2023-05-28 12:00:00+00:00,1018.0,7.1,9.6
SN25112,2023-05-28 13:00:00+00:00,1018.2,6.2,9.3
SN25112,2023-05-28 14:00:00+00:00,1018.4,5.5,10.0
SN25112,2023-05-28 15:00:00+00:00,1019.1,6.5,9.2
SN25112,2023-05-28 16:00:00+00:00,1020.1,6.1,8.7
SN25112,2023-05-28 17:00:00+00:00,1021.2,6.5,7.6
SN25112,2023-05-28 18:00:00+00:00,1022.2,4.4,6.5
SN25112,2023-05-28 19:00:00+00:00,1023.0,3.1,8.6
SN25112,2023-05-28 20:00:00+00:00,1023.3,2.6,8.8
SN25112,2023-05-28 21:00:00+00:00,1024.2,1.9,7.5
SN25112,2023-05-28 22:00:00+00:00,1024.9,0.9,7.3
SN25112,2023-05-28 23:00:00+00:00,1024.9,0.5,5.0
SN25112,2023-05-29 00:00:00+00:00,1024.6,0.6,5.7
SN25112,2023-05-29 01:00:00+00:00,1024.2,0.8,6.2
SN25112,2023-05-29 02:00:00+00:00,1023.7,1.3,6.7
SN25112,2023-05-29 03:00:00+00:00,1023.5,1.5,5.7
SN25112,2023-05-29 04:00:00+00:00,1023.1,1.9,6.3
SN25112,2023-05-29 05:00:00+00:00,1023.0,2.4,5.7
SN25112,2023-05-29 06:00:00+00:00,1022.8,2.4,4.3
SN25112,2023-05-29 07:00:00+00:00,1022.2,3.3,4.6
SN25112,2023-05-29 08:00:00+00:00,1021.8,4.3,2.8
SN25112,2023-05-29 09:00:00+00:00,1020.5,6.5,3.2
SN25112,2023-05-29 10:00:00+00:00,1020.1,7.5,4.6
SN25112,2023-05-29 11:00:00+00:00,1019.7,8.0,5.5
SN25112,2023-05-29 12:00:00+00:00,1019.7,7.7,5.5
SN25112,2023-05-29 13:00:00+00:00,1019.7,8.0,7.3
SN25112,2023-05-29 14:00:00+00:00,1019.9,7.5,10.9
SN25112,2023-05-29 15:00:00+00:00,1019.9,7.6,9.1
SN25112,2023-05-29 16:00:00+00:00,1020.6,7.4,8.9
SN25112,2023-05-29 17:00:00+00:00,1021.3,7.0,8.0
SN25112,2023-05-29 18:00:00+00:00,1021.6,6.9,7.2
SN25112,2023-05-29 19:00:00+00:00,1021.6,6.8,8.6
SN25112,2023-05-29 20:00:00+00:00,1023.0,6.5,6.9
SN25112,2023-05-29 21:00:00+00:00,1024.0,6.1,7.4
SN25112,2023-05-29 22:00:00+00:00,1024.6,6.3,6.4
SN25112,2023-05-29 23:00:00+00:00,1024.7,6.1,6.4
SN25112,2023-05-30 00:00:00+00:00,1025.0,5.9,7.6
SN25112,2023-05-30 01:00:00+00:00,1025.4,5.9,7.4
SN25112,2023-05-30 02:00:00+00:00,1026.1,5.5,5.9
SN25112,2023-05-30 03:00:00+00:00,1026.7,5.3,5.5
SN25112,2023-05-30 04:00:00+00:00,1026.8,5.1,5.8
SN25112,2023-05-30 05:00:00+00:00,1026.9,6.7,4.4
SN25112,2023-05-30 06:00:00+00:00,1026.5,8.1,4.4
SN25112,2023-05-30 07:00:00+00:00,1026.1,9.2,4.5
SN25112,2023-05-30 08:00:00+00:00,1025.7,11.0,5.3
SN25112,2023-05-30 09:00:00+00:00,1025.0,11.9,5.1
SN25112,2023-05-30 10:00:00+00:00,1024.1,13.4,6.5
SN25112,2023-05-30 11:00:00+00:00,1023.7,14.0,7.7
SN25112,2023-05-30 12:00:00+00:00,1022.9,15.4,8.6
SN25112,2023-05-30 13:00:00+00:00,1022.4,15.4,11.6
SN25112,2023-05-30 14:00:00+00:00,1022.3,14.7,12.3
SN25112,2023-05-30 15:00:00+00:00,1022.5,14.3,11.0
SN25112,2023-05-30 16:00:00+00:00,1023.4,13.3,8.8
SN25112,2023-05-30 17:00:00+00:00,1022.7,13.7,7.7
SN25112,2023-05-30 18:00:00+00:00,1023.4,12.4,6.4
SN25112,2023-05-30 19:00:00+00:00,1023.8,10.5,6.2
SN25112,2023-05-30 20:00:00+00:00,1024.4,8.4,5.7
SN25112,2023-05-30 21:00:00+00:00,1024.6,7.3,8.0
SN25112,2023-05-30 22:00:00+00:00,1024.2,6.8,11.7
SN25112,2023-05-30 23:00:00+00:00,1023.6,6.2,12.8
SN25112,2023-05-31 00:00:00+00:00,1023.0,6.0,12.6
SN25112,2023-05-31 01:00:00+00:00,1022.5,6.2,11.7
SN25112,2023-05-31 02:00:00+00:00,1022.7,6.0,11.6
SN25112,2023-05-31 03:00:00+00:00,1022.7,6.6,7.6
SN25112,2023-05-31 04:00:00+00:00,1022.6,7.0,9.2
SN25112,2023-05-31 05:00:00+00:00,1021.9,7.5,9.2
SN25112,2023-05-31 06:00:00+00:00,1021.8,8.2,8.4
SN25112,2023-05-31 07:00:00+00:00,1021.8,8.4,8.6
SN25112,2023-05-31 08:00:00+00:00,1021.8,8.9,7.1
SN25112,2023-05-31 09:00:00+00:00,1022.0,8.9,6.4
SN25112,2023-05-31 10:00:00+00:00,1020.6,10.9,7.8
SN25112,2023-05-31 11:00:00+00:00,1020.5,11.9,7.8
SN25112,2023-05-31 12:00:00+00:00,1020.4,11.8,8.9
SN25112,2023-05-31 13:00:00+00:00,1020.0,10.7,9.4
SN25112,2023-05-31 14:00:00+00:00,1019.8,11.7,7.4
SN25112,2023-05-31 15:00:00+00:00,1019.5,11.2,7.5
SN25112,2023-05-31 16:00:00+00:00,1020.0,9.9,9.9
SN25112,2023-05-31 17:00:00+00:00,1020.1,8.1,8.8
SN25112,2023-05-31 18:00:00+00:00,1019.4,8.1,8.1
SN25112,2023-05-31 19:00:00+00:00,1019.7,7.5,6.6
SN25112,2023-05-31 20:00:00+00:00,1019.8,6.8,6.3
SN25112,2023-05-31 21:00:00+00:00,1020.0,6.4,7.2
SN25112,2023-05-31 22:00:00+00:00,1020.1,6.0,7.2
SN25112,2023-05-31 23:00:00+00:00,1020.1,5.7,7.0
SN35860,2023-05-25 00:00:00+00:00,1020.7,11.0,1.3
SN35860,2023-05-25 01:00:00+00:00,1021.1,10.2,2.2
SN35860,2023-05-25 02:00:00+00:00,1021.7,9.4,2.0
SN35860,2023-05-25 03:00:00+00:00,1022.2,8.0,0.2
SN35860,2023-05-25 04:00:00+00:00,1022.8,8.6,1.9
SN35860,2023-05-25 05:00:00+00:00,1023.3,9.4,2.3
SN35860,2023-05-25 06:00:00+00:00,1023.7,10.1,2.9
SN35860,2023-05-25 07:00:00+00:00,1024.1,11.2,2.8
SN35860,2023-05-25 08:00:00+00:00,1024.1,12.9,4.1
SN35860,2023-05-25 09:00:00+00:00,1024.2,14.1,5.0
SN35860,2023-05-25 10:00:00+00:00,1023.6,15.6,5.3
SN35860,2023-05-25 11:00:00+00:00,1023.5,15.9,6.1
SN35860,2023-05-25 12:00:00+00:00,1023.3,16.4,6.5
SN35860,2023-05-25 13:00:00+00:00,1023.1,16.6,6.3
SN35860,2023-05-25 14:00:00+00:00,1022.8,16.6,8.0
SN35860,2023-05-25 15:00:00+00:00,1022.8,16.4,8.7
SN35860,2023-05-25 16:00:00+00:00,1022.8,15.9,6.4
SN35860,2023-05-25 17:00:00+00:00,1022.9,15.2,7.7
SN35860,2023-05-25 18:00:00+00:00,1023.1,14.1,7.1
SN35860,2023-05-25 19:00:00+00:00,1023.5,12.8,6.0
SN35860,2023-05-25 20:00:00+00:00,1023.7,11.8,5.6
SN35860,2023-05-25 21:00:00+00:00,1023.7,10.9,3.8
SN35860,2023-05-25 22:00:00+00:00,1023.7,10.2,5.1
SN35860,2023-05-25 23:00:00+00:00,1023.4,9.8,4.7
SN35860,2023-05-26 00:00:00+00:00,1023.2,9.8,4.8
SN35860,2023-05-26 01:00:00+00:00,1023.1,9.3,1.3
SN35860,2023-05-26 02:00:00+00:00,1023.1,9.6,8.8
SN35860,2023-05-26 03:00:00+00:00,1023.6,9.4,7.1
SN35860,2023-05-26 04:00:00+00:00,1024.3,9.5,6.1
SN35860,2023-05-26 05:00:00+00:00,1024.5,9.7,7.1
SN35860,2023-05-26 06:00:00+00:00,1025.4,10.3,6.3
SN35860,2023-05-26 07:00:00+00:00,1025.8,11.6,6.4
SN35860,2023-05-26 08:00:00+00:00,1025.5,13.0,8.8
SN35860,2023-05-26 09:00:00+00:00,1025.9,14.0,8.4
SN35860,2023-05-26 10:00:00+00:00,1025.6,15.1,6.3
SN35860,2023-05-26 11:00:00+00:00,1026.1,15.5,4.1
SN35860,2023-05-26 12:00:00+00:00,1026.0,16.3,7.3
SN35860,2023-05-26 13:00:00+00:00,1025.9,16.8,5.7
SN35860,2023-05-26 14:00:00+00:00,1025.9,16.5,5.2
SN35860,2023-05-26 15:00:00+00:00,1025.7,17.5,4.7
SN35860,2023-05-26 16:00:00+00:00,1025.8,17.3,5.6
SN35860,2023-05-26 17:00:00+00:00,1025.6,16.8,6.1
SN35860,2023-05-26 18:00:00+00:00,1025.8,16.2,5.6
SN35860,2023-05-26 19:00:00+00:00,1026.4,15.0,4.6
SN35860,2023-05-26 20:00:00+00:00,1026.9,13.9,4.7
SN35860,2023-05-26 21:00:00+00:00,1027.3,12.7,4.1
SN35860,2023-05-26 22:00:00+00:00,1027.5,11.7,3.8
SN35860,2023-05-26 23:00:00+00:00,1027.4,11.1,4.6
SN35860,2023-05-27 00:00:00+00:00,1027.2,10.4,3.8
SN35860,2023-05-27 01:00:00+00:00,1027.0,9.9,1.8
SN35860,2023-05-27 02:00:00+00:00,1026.7,9.4,1.7
SN35860,2023-05-27 03:00:00+00:00,1026.5,9.0,1.6
SN35860,2023-05-27 04:00:00+00:00,1026.7,8.6,0.3
SN35860,2023-05-27 05:00:00+00:00,1026.5,9.3,0.1
SN35860,2023-05-27 06:00:00+00:00,1026.3,10.3,0.9
SN35860,2023-05-27 07:00:00+00:00,1026.3,11.1,1.6
SN35860,2023-05-27 08:00:00+00:00,1025.7,11.5,3.1
SN35860,2023-05-27 09:00:00+00:00,1025.0,12.0,4.6
SN35860,2023-05-27 10:00:00+00:00,1024.3,12.0,5.6
SN35860,2023-05-27 11:00:00+00:00,1023.6,12.7,7.1
SN35860,2023-05-27 12:00:00+00:00,1022.6,13.0,9.5
SN35860,2023-05-27 13:00:00+00:00,1021.6,12.5,11.4
SN35860,2023-05-27 14:00:00+00:00,1020.4,12.6,10.0
SN35860,2023-05-27 15:00:00+00:00,1019.4,12.6,10.7
SN35860,2023-05-27 16:00:00+00:00,1019.0,12.8,11.2
SN35860,2023-05-27 17:00:00+00:00,1019.2,14.9,9.3
SN35860,2023-05-27 18:00:00+00:00,1019.1,11.6,8.6
SN35860,2023-05-27 19:00:00+00:00,1018.5,10.8,8.5
SN35860,2023-05-27 20:00:00+00:00,1018.4,10.3,8.7
SN35860,2023-05-27 21:00:00+00:00,1018.2,11.3,5.7
SN35860,2023-05-27 22:00:00+00:00,1017.5,10.3,7.3
SN35860,2023-05-27 23:00:00+00:00,1017.2,10.0,6.0
SN35860,2023-05-28 00:00:00+00:00,1016.9,10.0,2.7
SN35860,2023-05-28 01:00:00+00:00,1016.5,10.2,5.4
SN35860,2023-05-28 02:00:00+00:00,1016.5,9.8,4.7
SN35860,2023-05-28 03:00:00+00:00,1016.6,9.7,4.8
SN35860,2023-05-28 04:00:00+00:00,1017.0,10.0,5.7
SN35860,2023-05-28 05:00:00+00:00,1017.7,9.9,5.1
SN35860,2023-05-28 06:00:00+00:00,1018.2,10.6,5.1
SN35860,2023-05-28 07:00:00+00:00,1018.4,12.1,5.6
SN35860,2023-05-28 08:00:00+00:00,1018.3,13.9,3.5
SN35860,2023-05-28 09:00:00+00:00,1018.1,14.6,7.1
SN35860,2023-05-28 10:00:00+00:00,1017.7,15.5,6.4
SN35860,2023-05-28 11:00:00+00:00,1018.0,15.5,8.8
SN35860,2023-05-28 12:00:00+00:00,1018.3,16.3,6.6
SN35860,2023-05-28 13:00:00+00:00,1018.0,16.7,6.8
SN35860,2023-05-28 14:00:00+00:00,1018.2,17.2,5.0
SN35860,2023-05-28 15:00:00+00:00,1018.5,16.5,6.3
SN35860,2023-05-28 16:00:00+00:00,1019.0,17.1,4.8
SN35860,2023-05-28 17:00:00+00:00,1019.2,15.8,6.8
SN35860,2023-05-28 18:00:00+00:00,1020.0,14.3,5.3
SN35860,2023-05-28 19:00:00+00:00,1020.4,13.8,5.4
SN35860,2023-05-28 20:00:00+00:00,1020.9,12.5,5.7
SN35860,2023-05-28 21:00:00+00:00,1021.6,11.3,3.8
SN35860,2023-05-28 22:00:00+00:00,1021.7,10.7,4.9
SN35860,2023-05-28 23:00:00+00:00,1022.1,9.8,4.7
SN35860,2023-05-29 00:00:00+00:00,1022.2,9.4,4.8
SN35860,2023-05-29 01:00:00+00:00,1022.6,9.0,5.2
SN35860,2023-05-29 02:00:00+00:00,1022.9,8.5,4.1
SN35860,2023-05-29 03:00:00+00:00,1023.2,8.1,3.8
SN35860,2023-05-29 04:00:00+00:00,1023.3,8.3,3.9
SN35860,2023-05-29 05:00:00+00:00,1023.7,9.5,3.5
SN35860,2023-05-29 06:00:00+00:00,1023.9,10.9,2.6
SN35860,2023-05-29 07:00:00+00:00,1024.1,12.4,1.4
SN35860,2023-05-29 08:00:00+00:00,1023.8,12.5,2.9
SN35860,2023-05-29 09:00:00+00:00,1024.0,12.3,2.4
SN35860,2023-05-29 10:00:00+00:00,1023.9,11.9,3.8
SN35860,2023-05-29 11:00:00+00:00,1023.3,11.8,5.0
SN35860,2023-05-29 12:00:00+00:00,1023.0,11.8,7.6
SN35860,2023-05-29 13:00:00+00:00,1022.5,11.7,8.2
SN35860,2023-05-29 14:00:00+00:00,1022.3,11.7,6.8
SN35860,2023-05-29 15:00:00+00:00,1022.0,11.9,3.5
SN35860,2023-05-29 16:00:00+00:00,1021.4,16.5,3.9
SN35860,2023-05-29 17:00:00+00:00,1021.2,16.8,4.3
SN35860,2023-05-29 18:00:00+00:00,1021.1,16.6,6.3
SN35860,2023-05-29 19:00:00+00:00,1021.3,15.8,2.8
SN35860,2023-05-29 20:00:00+00:00,1021.8,14.2,3.5
SN35860,2023-05-29 21:00:00+00:00,1022.3,13.0,2.5
SN35860,2023-05-29 22:00:00+00:00,1022.5,11.6,1.0
SN35860,2023-05-29 23:00:00+00:00,1023.1,10.4,1.1
SN35860,2023-05-30 00:00:00+00:00,1023.4,10.2,1.0
SN35860,2023-05-30 01:00:00+00:00,1024.0,10.2,2.5
SN35860,2023-05-30 02:00:00+00:00,1024.5,10.8,2.6
SN35860,2023-05-30 03:00:00+00:00,1025.3,11.1,4.5
SN35860,2023-05-30 04:00:00+00:00,1026.1,11.8,4.4
SN35860,2023-05-30 05:00:00+00:00,1027.0,12.6,4.1
SN35860,2023-05-30 06:00:00+00:00,1027.6,13.8,5.0
SN35860,2023-05-30 07:00:00+00:00,1028.3,13.6,4.3
SN35860,2023-05-30 08:00:00+00:00,1028.8,13.9,2.9
SN35860,2023-05-30 09:00:00+00:00,1028.8,14.4,3.2
SN35860,2023-05-30 10:00:00+00:00,1028.7,14.2,2.5
SN35860,2023-05-30 11:00:00+00:00,1028.2,14.0,2.1
SN35860,2023-05-30 12:00:00+00:00,1027.6,13.7,4.3
SN35860,2023-05-30 13:00:00+00:00,1027.1,14.1,4.8
SN35860,2023-05-30 14:00:00+00:00,1026.8,13.8,7.7
SN35860,2023-05-30 15:00:00+00:00,1026.0,14.0,8.4
SN35860,2023-05-30 16:00:00+00:00,1025.3,13.9,8.5
SN35860,2023-05-30 17:00:00+00:00,1024.5,13.7,8.0
SN35860,2023-05-30 18:00:00+00:00,1023.6,14.1,7.0
SN35860,2023-05-30 19:00:00+00:00,1022.9,15.6,5.2
SN35860,2023-05-30 20:00:00+00:00,1022.6,17.1,6.3
SN35860,2023-05-30 21:00:00+00:00,1022.1,14.9,3.0
SN35860,2023-05-30 22:00:00+00:00,1021.7,17.7,1.6
SN35860,2023-05-30 23:00:00+00:00,1021.3,14.5,2.1
SN35860,2023-05-31 00:00:00+00:00,1020.9,14.9,2.0
SN35860,2023-05-31 01:00:00+00:00,1020.8,15.3,0.3
SN35860,2023-05-31 02:00:00+00:00,1020.5,16.0,7.0
SN35860,2023-05-31 03:00:00+00:00,1020.5,15.3,4.1
SN35860,2023-05-31 04:00:00+00:00,1020.7,15.2,4.0
SN35860,2023-05-31 05:00:00+00:00,1021.1,16.3,1.3
SN35860,2023-05-31 06:00:00+00:00,1021.4,17.4,3.4
SN35860,2023-05-31 07:00:00+00:00,1021.4,17.5,4.3
SN35860,2023-05-31 08:00:00+00:00,1021.1,18.6,2.9
SN35860,2023-05-31 09:00:00+00:00,1020.8,17.3,2.0
SN35860,2023-05-31 10:00:00+00:00,1020.2,16.8,2.1
SN35860,2023-05-31 11:00:00+00:00,1020.2,15.9,4.3
SN35860,2023-05-31 12:00:00+00:00,1019.8,15.6,5.4
SN35860,2023-05-31 13:00:00+00:00,1019.4,16.2,3.4
SN35860,2023-05-31 14:00:00+00:00,1018.8,16.3,3.5
SN35860,2023-05-31 15:00:00+00:00,1018.0,15.3,2.1
SN35860,2023-05-31 16:00:00+00:00,1017.6,15.8,1.5
SN35860,2023-05-31 17:00:00+00:00,1017.1,15.1,2.6
SN35860,2023-05-31 18:00:00+00:00,1016.7,20.6,4.0
SN35860,2023-05-31 19:00:00+00:00,1016.9,18.8,5.5
SN35860,2023-05-31 20:00:00+00:00,1017.1,17.3,6.4
SN35860,2023-05-31 21:00:00+00:00,1017.3,16.0,7.0
SN35860,2023-05-31 22:00:00+00:00,1017.5,14.7,4.4
SN35860,2023-05-31 23:00:00+00:00,1017.4,13.6,7.0
SN54710,2023-05-25 00:00:00+00:00,1020.2,0.9,8.6
SN54710,2023-05-25 01:00:00+00:00,1019.9,1.2,10.7
SN54710,2023-05-25 02:00:00+00:00,1020.5,0.6,9.7
SN54710,2023-05-25 03:00:00+00:00,1020.3,0.9,10.4
SN54710,2023-05-25 04:00:00+00:00,1020.9,1.0,8.3
SN54710,2023-05-25 05:00:00+00:00,1021.5,0.7,9.4
SN54710,2023-05-25 06:00:00+00:00,1021.7,1.3,8.7
SN54710,2023-05-25 07:00:00+00:00,1022.2,1.6,8.6
SN54710,2023-05-25 08:00:00+00:00,1022.3,2.0,9.3
SN54710,2023-05-25 09:00:00+00:00,1022.6,2.6,7.3
SN54710,2023-05-25 10:00:00+00:00,1023.0,2.7,7.0
SN54710,2023-05-25 11:00:00+00:00,1022.8,2.9,7.2
SN54710,2023-05-25 12:00:00+00:00,1022.8,3.7,8.0
SN54710,2023-05-25 13:00:00+00:00,1021.9,4.7,9.3
SN54710,2023-05-25 14:00:00+00:00,1021.6,4.4,10.3
SN54710,2023-05-25 15:00:00+00:00,1021.3,3.8,10.4
SN54710,2023-05-25 16:00:00+00:00,1022.0,2.5,8.8
SN54710,2023-05-25 17:00:00+00:00,1021.5,2.7,9.0
SN54710,2023-05-25 18:00:00+00:00,1021.2,2.2,10.8
SN54710,2023-05-25 19:00:00+00:00,1020.9,1.5,9.7
SN54710,2023-05-25 20:00:00+00:00,1020.3,1.6,9.8
SN54710,2023-05-25 21:00:00+00:00,1019.8,1.7,12.1
SN54710,2023-05-25 22:00:00+00:00,1020.3,1.3,12.2
SN54710,2023-05-25 23:00:00+00:00,1020.9,1.1,10.7
SN54710,2023-05-26 00:00:00+00:00,1021.0,1.5,11.6
SN54710,2023-05-26 01:00:00+00:00,1021.9,1.0,8.8
SN54710,2023-05-26 02:00:00+00:00,1022.4,0.8,9.5
SN54710,2023-05-26 03:00:00+00:00,1023.0,0.6,7.3
SN54710,2023-05-26 04:00:00+00:00,1023.5,0.4,7.5
SN54710,2023-05-26 05:00:00+00:00,1023.3,1.0,9.1
SN54710,2023-05-26 06:00:00+00:00,1024.0,1.4,7.7
SN54710,2023-05-26 07:00:00+00:00,1024.8,2.3,7.6
SN54710,2023-05-26 08:00:00+00:00,1024.9,2.5,7.1
SN54710,2023-05-26 09:00:00+00:00,1025.0,3.2,7.3
SN54710,2023-05-26 10:00:00+00:00,1025.4,3.3,8.0
SN54710,2023-05-26 11:00:00+00:00,1025.7,4.0,7.6
SN54710,2023-05-26 12:00:00+00:00,1025.7,4.2,7.7
SN54710,2023-05-26 13:00:00+00:00,1025.6,5.0,6.6
SN54710,2023-05-26 14:00:00+00:00,1026.1,4.0,6.6
SN54710,2023-05-26 15:00:00+00:00,1026.6,3.3,6.9
SN54710,2023-05-26 16:00:00+00:00,1026.4,3.5,7.0
SN54710,2023-05-26 17:00:00+00:00,1026.7,3.0,7.1
SN54710,2023-05-26 18:00:00+00:00,1026.5,3.0,8.9
SN54710,2023-05-26 19:00:00+00:00,1026.2,2.8,8.8
SN54710,2023-05-26 20:00:00+00:00,1027.1,2.0,7.8
SN54710,2023-05-26 21:00:00+00:00,1027.3,2.1,6.6
SN54710,2023-05-26 22:00:00+00:00,1027.0,2.1,6.8
SN54710,2023-05-26 23:00:00+00:00,1026.9,2.1,6.1
SN54710,2023-05-27 00:00:00+00:00,1026.6,2.2,7.8
SN54710,2023-05-27 01:00:00+00:00,1026.6,2.1,5.3
SN54710,2023-05-27 02:00:00+00:00,1026.4,1.8,6.0
SN54710,2023-05-27 03:00:00+00:00,1025.9,2.1,5.1
SN54710,2023-05-27 04:00:00+00:00,1025.6,2.1,4.8
SN54710,2023-05-27 05:00:00+00:00,1024.8,2.5,3.9
SN54710,2023-05-27 06:00:00+00:00,1023.5,3.8,6.7
SN54710,2023-05-27 07:00:00+00:00,1022.3,5.4,6.7
SN54710,2023-05-27 08:00:00+00:00,1021.5,5.7,6.0
SN54710,2023-05-27 09:00:00+00:00,1021.2,5.6,4.7
SN54710,2023-05-27 10:00:00+00:00,1020.4,6.2,4.7
SN54710,2023-05-27 11:00:00+00:00,1020.1,5.4,3.9
SN54710,2023-05-27 12:00:00+00:00,1019.1,5.8,3.5
SN54710,2023-05-27 13:00:00+00:00,1017.9,5.7,3.4
SN54710,2023-05-27 14:00:00+00:00,1016.1,6.5,3.1
SN54710,2023-05-27 15:00:00+00:00,1015.0,6.7,4.7
SN54710,2023-05-27 16:00:00+00:00,1014.6,5.7,5.3
SN54710,2023-05-27 17:00:00+00:00,1014.4,4.9,4.4
SN54710,2023-05-27 18:00:00+00:00,1013.9,4.3,4.0
SN54710,2023-05-27 19:00:00+00:00,1013.4,3.9,4.7
SN54710,2023-05-27 20:00:00+00:00,1013.1,3.8,5.6
SN54710,2023-05-27 21:00:00+00:00,1012.9,4.0,9.1
